HeaderBalance	Number	Address	PreHardForkDAO	CurrentDAO	ChangeDAO	PreHardForkETH	CurrentETH	ChangeETH
DataBalance	17971	0x9cdc914aa1af2b6aee79202c123971150f530426	302.5625306666666461	302.5625306666666461	0.0000000000000000	1.000000000000000000	1.000000000000000000	0.000000000000000000
DataBalance	17972	0xefa3f57326c7e4afc540a16a923515244cefd656	0.0000000200000000	0.0000000200000000	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17973	0x0dac3d50efb165fbb7bef81c13ea383f27900491	0.0000000066666666	0.0000000066666666	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17974	0xfb76f28cec97b55bce933ab85499c6c40f62dd17	0.2219403999999999	0.2219403999999999	0.0000000000000000	0.005614568000000000	0.005614568000000000	0.000000000000000000
DataBalance	17975	0x52f4656de3b941f073d26b20a0ac228b0db0377a	0.0000000066666666	0.0000000066666666	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17976	0x68cfea8d1d56b07da7f51c0b7d05147ce9b1185b	0.0199999999999999	0.0199999999999999	0.0000000000000000	0.191837069999999998	0.191837069999999998	0.000000000000000000
DataBalance	17977	0xb0425211ccc620af87a726c70ae35f147c6b9ac1	5333.3333333333339397	5333.3333333333339397	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17978	0xf1775329db8169617c87a1ef724dbe624ac9ca80	0.0000000033333333	0.0000000033333333	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17979	0x9593f1046ee211b35eb7bf3f4702666c3c70d202	0.0000000166666666	0.0000000166666666	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17980	0x3d947c42d48d9f73f0b0b5b9f99ab538dd4dc193	0.0000000033333333	0.0000000033333333	0.0000000000000000	0.000912160000000000	0.000912160000000000	0.000000000000000000
DataBalance	17981	0xf5d48bb736936ad7e918b9f27fc6263ac0b1b16c	897.6459646666667140	897.6459646666667140	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17982	0x5971239822dd0681af3e10c1d3a92555d6797a30	1.6666666666666663	1.6666666666666663	0.0000000000000000	0.015814174000000000	0.015814174000000000	0.000000000000000000
DataBalance	17983	0x009dc0e10de8ec8e3ce4805df33b6cd5c4ea88e5	0.0000000100000000	0.0000000100000000	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17984	0xe116818aeb5379cd70aa417259391d7412e574a6	0.4872036666666666	0.4872036666666666	0.0000000000000000	276.362896471272904364	276.362896471272904364	0.000000000000000000
DataBalance	17985	0x6c22fcf8f270cbf61b1e94b0e4016f5b2ca4a3fd	0.0000000166666666	0.0000000166666666	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17986	0xa79febdc5db4c35ac4bbd038b1c0ecd5c975b7d2	0.0000000066666666	0.0000000066666666	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
